batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Harris II,671739,3,2022–2024,0.667,1,0.784,0.667,0.167,87.9
Matt Olson,621566,7,2021–2026,0.143,0,0.495,0.571,0.407,93.3
Eli White,642201,5,2021–2026,0.2,0,0.395,0.25,0.2,87.2
Mauricio Dubón,643289,5,2020–2026,0.4,0,0.391,0.167,0.238,85.0
Ozzie Albies,645277,12,2018–2026,0.25,1,0.276,0.364,0.125,83.6
Joey Bart,663698,8,2020–2026,0.125,0,0.246,1.0,0.526,104.0
Austin Riley,663586,10,2021–2026,0.2,0,0.238,0.333,0.241,94.0
Mike Yastrzemski,573262,7,2019–2026,0.143,0,0.206,0.5,0.429,90.9
Dominic Smith,642086,6,2017–2026,0.0,0,0.11,0.0,0.286,82.4
Drake Baldwin,686948,3,2026,0.0,0,0.044,0.0,0.833,90.9
Jorge Mateo,622761,9,2020–2022,0.0,0,0.039,0.0,0.429,84.7
Ha-Seong Kim,673490,4,2023–2026,0.0,0,0.002,0.0,0.4,87.5
