batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,9,2023–2025,0.333,1,0.42,0.5,0.154,92.4
David Hamilton,666152,1,2024,0.0,0,0.365,0.0,0.0,78.9
Sal Frelick,686217,8,2023–2025,0.5,1,0.278,0.286,0.091,90.9
Joey Ortiz,687401,4,2024–2025,0.5,0,0.231,0.667,0.0,98.8
William Contreras,661388,5,2021–2023,0.4,0,0.217,0.2,0.333,95.6
Gary Sánchez,596142,10,2019–2025,0.0,0,0.185,0.5,0.278,97.1
Blake Perkins,663368,6,2024–2025,0.0,0,0.184,0.25,0.222,85.0
Luis Rengifo,650859,4,2025,0.25,0,0.184,0.25,0.286,91.6
Garrett Mitchell,669003,8,2022–2024,0.0,0,0.14,0.0,0.267,79.8
Brandon Lockridge,663604,2,2025,0.5,0,0.13,0.0,0.5,92.6
Jake Bauers,641343,5,2024–2025,0.0,0,0.121,0.0,0.429,76.8
