batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Justin Crawford,702222,2,2026,1.0,0,0.637,0.5,0.4,94.8
Bryson Stott,681082,6,2022–2026,0.333,1,0.479,0.333,0.077,89.4
Bryce Harper,547180,12,2019–2026,0.333,0,0.441,0.556,0.28,92.5
Kyle Schwarber,656941,15,2018–2026,0.267,1,0.391,0.333,0.341,91.9
Dylan Moore,664238,3,2019–2025,0.0,0,0.346,0.0,0.25,
Trea Turner,607208,6,2019–2026,0.167,0,0.31,0.4,0.059,91.6
Alec Bohm,664761,12,2021–2026,0.167,0,0.254,0.417,0.118,88.5
Brandon Marsh,669016,3,2026,0.333,0,0.23,0.333,0.0,86.2
Garrett Stubbs,596117,1,2024,0.0,0,0.193,0.0,0.0,76.4
Edmundo Sosa,624641,6,2021–2024,0.0,0,0.186,0.333,0.286,90.4
Adolis García,666969,5,2025–2026,0.0,0,0.169,0.25,0.5,85.2
