batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
James Wood,695578,4,2024–2026,0.25,1,0.607,0.333,0.125,93.7
CJ Abrams,682928,5,2025–2026,0.4,0,0.482,0.6,0.154,91.7
Daylen Lile,695734,4,2025–2026,0.5,0,0.411,1.0,0.3,100.4
Drew Millas,686452,4,2024–2026,0.25,0,0.403,0.333,0.222,76.9
José Tena,677588,2,2023–2026,0.5,0,0.378,0.5,0.333,82.8
Jacob Young,696285,3,2026,0.333,0,0.373,0.667,0.0,74.4
Jorbit Vivas,678391,2,2026,0.0,0,0.266,0.0,0.4,61.9
Luis García Jr.,671277,9,2021–2026,0.222,1,0.132,0.125,0.176,91.7
Dylan Crews,686611,2,2025,0.5,0,0.109,0.0,0.167,82.2
Keibert Ruiz,660688,1,2024,0.0,0,0.096,0.0,0.0,90.2
Nasim Nuñez,683083,2,2026,0.0,0,0.063,0.0,0.0,56.6
Curtis Mead,678554,2,2025,0.0,0,0.039,0.5,0.0,82.0
