batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Daniel Schneemann,682177,6,2024–2026,0.333,0,0.428,0.4,0.2,87.1
Brayan Rocchio,677587,7,2024–2026,0.143,0,0.37,0.375,0.0,79.3
Bo Naylor,666310,9,2024–2026,0.222,1,0.365,0.429,0.107,84.5
Kyle Manzardo,700932,8,2024–2026,0.125,0,0.343,0.333,0.2,83.1
Chase DeLauter,800050,2,2026,0.0,0,0.341,0.5,0.0,88.2
José Ramírez,608070,15,2015–2026,0.4,0,0.338,0.286,0.115,81.8
Rhys Hoskins,656555,8,2018–2026,0.25,0,0.305,0.0,0.167,82.5
Austin Hedges,595978,9,2015–2019,0.0,0,0.272,0.333,0.3,84.8
David Fry,681807,6,2024,0.333,0,0.263,0.333,0.111,83.5
Steven Kwan,680757,17,2023–2026,0.353,1,0.238,0.2,0.057,85.5
Angel Martínez,682657,3,2025,0.0,0,0.158,0.5,0.222,94.4
