batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Colson Montgomery,695657,2,2026,0.5,0,0.499,0.5,0.286,88.2
Miguel Vargas,678246,11,2024–2026,0.364,0,0.437,0.5,0.043,95.9
Randal Grichuk,545341,18,2019–2026,0.278,0,0.431,0.824,0.154,100.4
Tommy Pham,502054,13,2021–2025,0.308,1,0.421,0.2,0.381,89.6
Chase Meidroth,805367,9,2025–2026,0.333,0,0.334,0.571,0.231,91.5
Jake Rogers,668670,14,2021–2025,0.214,0,0.294,0.4,0.417,86.7
Andrew Benintendi,643217,19,2019–2026,0.316,0,0.258,0.214,0.22,88.5
Brenton Doyle,686668,5,2024–2025,0.2,0,0.23,0.0,0.25,67.8
Luisangel Acuña,682668,6,2025–2026,0.0,0,0.112,0.2,0.143,76.6
Sam Antonacci,803011,3,2026,0.0,0,0.016,0.0,0.25,84.3
