batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Matt Vierling,663837,4,2023–2026,0.5,0,0.726,1.0,0.2,101.5
Dillon Dingler,693307,3,2025–2026,0.333,0,0.53,1.0,0.25,102.2
Colt Keith,690993,3,2025–2026,0.0,0,0.313,0.333,0.333,87.9
Kevin McGonigle,805808,3,2026,0.333,0,0.279,0.5,0.111,85.8
Zach McKinstry,656716,7,2023–2025,0.286,0,0.268,0.4,0.214,89.4
Spencer Torkelson,679529,9,2022–2025,0.0,0,0.249,0.5,0.118,89.8
Jake Rogers,668670,5,2023–2026,0.0,0,0.248,0.0,0.438,76.2
Kerry Carpenter,681481,9,2023–2026,0.111,0,0.182,0.2,0.263,85.7
Riley Greene,682985,9,2022–2026,0.222,1,0.165,0.8,0.368,101.5
Gleyber Torres,650402,7,2022–2026,0.143,0,0.151,0.2,0.304,76.6
Hao-Yu  Lee,701678,1,2026,0.0,0,0.136,0.0,0.0,70.4
Wenceel Pérez,672761,2,2026,0.5,0,,1.0,0.0,98.0
