batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Randy Arozarena,668227,4,2025–2026,0.5,2,0.77,0.667,0.2,95.5
Dominic Canzone,686527,3,2026,0.0,0,0.314,1.0,0.375,100.4
Taylor Ward,621493,3,2025,0.333,0,0.26,0.0,0.375,67.9
Cal Raleigh,663728,2,2025–2026,0.0,0,0.195,0.0,0.4,67.8
Jhonny Pereda,640902,2,2026,0.0,0,0.189,0.0,0.0,77.8
Cole Young,702284,4,2025–2026,0.0,0,0.136,0.5,0.25,91.7
J.P. Crawford,641487,4,2025–2026,0.0,0,0.113,0.5,0.333,78.3
Josh Naylor,647304,3,2025–2026,0.333,0,0.071,0.0,0.0,83.4
Julio Rodríguez,677594,2,2025–2026,0.0,0,0.038,0.0,0.0,89.2
Brock Rodden,801126,1,2026,1.0,0,,0.0,0.0,52.6
Stuart Fairchild,656413,2,2025–2026,0.0,0,,0.5,0.0,95.2
