batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Marcelo Mayer,691785,2,2026,1.0,0,0.691,1.0,0.25,104.4
Isiah Kiner-Falefa,643396,8,2018–2025,0.5,0,0.522,0.667,0.333,96.5
Jarren Duran,680776,5,2025–2026,0.0,0,0.412,1.0,0.375,103.8
Wilyer Abreu,677800,4,2025–2026,0.5,0,0.384,0.333,0.222,86.5
Willson Contreras,575929,12,2020–2026,0.333,1,0.384,0.5,0.364,93.9
Caleb Durbin,702332,4,2025–2026,0.25,0,0.366,0.0,0.0,67.4
Masataka Yoshida,807799,4,2023–2025,0.5,0,0.359,0.25,0.0,87.4
Ceddanne Rafaela,678882,8,2023–2026,0.25,0,0.296,0.143,0.438,83.3
Andruw Monasterio,655316,7,2023–2025,0.143,0,0.219,0.333,0.364,90.8
Nate Eaton,681987,2,2022,0.5,0,0.2,0.5,0.4,92.8
Carlos Narváez,665966,3,2026,0.0,0,0.143,0.0,0.4,79.3
Connor Wong,657136,2,2025,0.0,0,0.043,1.0,0.667,95.4
