batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
James Wood,695578,3,2025,0.333,1,0.991,0.667,0.0,91.3
Dylan Crews,686611,1,2025,0.0,0,0.682,1.0,0.5,108.0
Luis García Jr.,671277,4,2024–2025,0.25,0,0.449,0.5,0.143,96.3
Jorbit Vivas,678391,2,2025,0.0,0,0.381,0.0,0.333,93.4
José Tena,677588,4,2022–2025,0.5,0,0.308,0.5,0.0,94.5
CJ Abrams,682928,4,2021–2025,0.0,0,0.293,0.5,0.571,88.6
Andrés Chaparro,665953,1,2024,0.0,0,0.256,1.0,0.667,100.4
Keibert Ruiz,660688,5,2020–2025,0.2,0,0.217,0.333,0.417,87.0
Jacob Young,696285,2,2025,0.0,0,0.058,0.0,0.5,55.9
Curtis Mead,678554,2,2024–2025,1.0,0,,0.0,0.0,
