batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jeremy Peña,665161,5,2026,0.4,0,0.567,0.75,0.273,98.6
Yordan Alvarez,670541,2,2026,0.5,0,0.565,0.5,0.0,89.2
Jose Altuve,514888,5,2025–2026,0.2,0,0.387,0.333,0.182,89.5
Isaac Paredes,670623,3,2026,0.667,2,0.276,0.5,0.222,93.6
Christian Walker,572233,6,2025–2026,0.333,0,0.24,0.0,0.1,85.5
Cam Smith,701358,5,2025–2026,0.0,0,0.125,0.0,0.643,84.6
Christian Vázquez,543877,5,2026,0.0,0,0.075,0.0,0.154,85.4
LaMonte Wade Jr.,664774,2,2026,0.0,0,0.028,0.0,0.333,78.4
Jorge Barrosa,678489,2,2026,0.0,0,0.007,0.0,0.6,86.1
Nick Allen,669397,2,2026,0.0,0,0.0,,0.714,
Taylor Trammell,666211,1,2025,0.0,0,0.0,,1.0,
