batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Evan Carter,694497,3,2026,0.0,0,0.506,0.333,0.4,93.7
Brandon Nimmo,607043,3,2025–2026,0.0,0,0.465,0.333,0.0,88.9
Justin Foscue,679822,3,2026,0.333,0,0.428,0.333,0.0,87.7
Alejandro Osuna,696030,2,2026,0.0,0,0.418,0.5,0.0,85.2
Danny Jansen,643376,3,2024,0.333,1,0.41,0.5,0.5,94.2
Jake Burger,669394,2,2026,0.0,0,0.307,0.0,0.333,91.4
Nicky Lopez,670032,3,2024,0.333,0,0.253,0.0,0.286,85.8
Joc Pederson,592626,2,2026,0.0,0,0.234,,0.429,
Kyle Higashioka,543309,2,2024–2026,0.0,0,0.23,0.25,0.143,93.1
Josh Jung,673962,3,2026,0.0,0,0.093,0.0,0.0,79.2
Ezequiel Duran,677649,3,2026,0.0,0,0.002,0.0,0.8,93.7
