batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
James Outman,681546,2,2025,0.5,1,1.084,0.5,0.25,101.6
Kerry Carpenter,681481,3,2025–2026,0.0,0,0.491,0.667,0.1,95.7
Colt Keith,690993,5,2025–2026,0.4,0,0.432,0.4,0.0,94.1
Spencer Torkelson,679529,5,2025–2026,0.0,0,0.426,0.75,0.0,89.6
Riley Greene,682985,5,2025–2026,0.0,0,0.334,0.667,0.214,86.5
Dillon Dingler,693307,4,2025–2026,0.25,0,0.287,0.333,0.167,85.3
Hao-Yu Lee,701678,1,2025,0.0,0,,,0.5,
Kevin McGonigle,805808,1,2026,1.0,0,,0.0,0.0,78.3
Matt Vierling,663837,0,2025,,0,,,0.0,
Zach McKinstry,656716,1,2026,0.0,0,,0.0,0.0,39.7
