batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Max Muncy,571970,2,2026,1.0,1,1.362,1.0,0.0,107.2
Shohei Ohtani,660271,4,2025–2026,0.75,1,1.131,0.6,0.167,99.3
Mookie Betts,605141,2,2025,0.5,1,0.903,1.0,0.25,106.9
Andy Pages,681624,1,2026,0.0,0,0.652,1.0,0.2,102.0
Will Smith,669257,2,2026,1.0,0,0.594,0.667,0.0,94.7
Freddie Freeman,518692,4,2025–2026,0.25,0,0.392,0.5,0.125,88.4
Hyeseong Kim,808975,3,2025–2026,0.333,0,0.282,0.333,0.167,86.9
Miguel Rojas,500743,2,2025,0.5,0,0.272,0.5,0.0,88.8
Kyle Tucker,663656,6,2025–2026,0.167,0,0.267,0.333,0.273,91.8
Enrique Hernández,571771,1,2025,0.0,0,0.106,1.0,0.0,98.9
Alex Call,669743,2,2025,0.5,0,0.103,0.0,0.0,87.2
Teoscar Hernández,606192,3,2026,0.0,0,0.005,0.0,0.333,89.3
