batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Dominic Canzone,686527,2,2025,0.5,0,0.754,1.0,0.75,109.3
Josh Naylor,647304,5,2025–2026,0.6,2,0.751,0.4,0.125,91.2
Brendan Donovan,680977,3,2026,0.333,0,0.448,0.333,0.222,82.2
Cal Raleigh,663728,3,2025–2026,0.333,0,0.414,0.0,0.158,74.9
Luke Raley,670042,5,2025–2026,0.6,0,0.277,0.333,0.5,69.2
Julio Rodríguez,677594,6,2025–2026,0.333,0,0.255,0.167,0.333,87.0
J.P. Crawford,641487,6,2025–2026,0.333,0,0.21,0.333,0.111,90.9
Mitch Garver,641598,3,2026,0.333,0,0.136,0.0,0.6,74.0
Cole Young,702284,5,2025–2026,0.0,0,0.101,0.25,0.429,89.0
Randy Arozarena,668227,6,2025–2026,0.0,0,0.083,0.667,0.0,95.5
