batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Wade Meckler,685133,3,2026,0.333,1,0.681,1.0,0.4,101.8
Josh Lowe,666139,2,2026,0.5,0,0.492,0.5,0.333,84.6
Adam Frazier,624428,12,2017–2025,0.417,0,0.462,0.1,0.294,85.2
Zach Neto,687263,12,2025–2026,0.417,2,0.411,0.5,0.433,95.9
Mike Trout,545361,6,2017–2026,0.333,0,0.384,0.5,0.269,91.4
Tyler Heineman,623168,1,2019,1.0,0,0.366,0.0,0.0,79.6
Travis d'Arnaud,518595,12,2020–2025,0.333,2,0.361,0.333,0.375,91.1
Oswald Peraza,672724,5,2023–2026,0.2,0,0.286,0.25,0.3,87.2
Nolan Schanuel,694384,10,2025–2026,0.1,0,0.163,0.0,0.318,73.3
Vaughn Grissom,687093,3,2022,0.333,0,0.062,0.0,0.222,76.7
Denzer Guzman,694203,3,2026,0.333,0,0.044,0.0,0.0,71.3
Moisés Ballesteros,694208,4,2026,0.0,0,0.0,0.0,0.8,94.0
Jose Siri,642350,4,2021,0.0,0,,0.0,0.286,
