batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Starling Marte,516782,12,2023–2026,0.333,1,0.471,0.714,0.106,97.1
Salvador Perez,521692,6,2023–2026,0.167,0,0.298,0.429,0.235,84.2
Vinnie Pasquantino,686469,6,2023–2026,0.167,0,0.289,0.167,0.2,84.3
Nick Loftin,679845,2,2026,0.0,0,0.274,0.5,0.0,94.1
Bobby Witt Jr.,677951,7,2023–2026,0.0,0,0.246,0.5,0.214,95.5
Maikel Garcia,672580,7,2023–2026,0.286,0,0.23,0.6,0.25,95.1
Lane Thomas,657041,6,2026,0.167,0,0.176,0.75,0.143,98.3
Michael Massey,686681,3,2023,0.333,0,0.056,0.0,0.6,42.4
Jac Caglianone,695506,2,2026,0.0,0,0.012,1.0,0.333,96.0
Carter Jensen,695600,2,2026,0.5,0,,1.0,0.5,104.2
Isaac Collins,686555,1,2026,1.0,0,,0.0,0.0,78.9
