batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Harris II,671739,3,2026,0.667,1,0.76,0.667,0.4,97.6
Mike Yastrzemski,573262,2,2026,0.5,0,0.738,0.5,0.333,94.8
Drake Baldwin,686948,4,2026,0.0,0,0.636,0.333,0.111,84.3
Austin Riley,663586,2,2026,0.0,0,0.448,0.0,0.2,85.4
Ozzie Albies,645277,3,2026,0.0,0,0.355,0.0,0.333,85.6
Dominic Smith,642086,3,2026,0.333,0,0.3,0.667,0.167,92.3
Ronald Acuña Jr.,660670,3,2026,0.333,0,0.198,0.5,0.4,98.0
Matt Olson,621566,4,2026,0.0,0,0.08,0.0,0.111,79.8
Mauricio Dubón,643289,4,2026,0.0,0,0.062,0.0,0.3,76.4
Kyle Farmer,571657,0,2023,,0,,1.0,0.0,95.3
