batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Victor Mesa Jr.,683748,2,2026,0.5,1,0.959,0.5,0.167,92.4
Jonny DeLuca,676356,3,2026,0.333,0,0.55,0.5,0.25,87.1
Junior Caminero,691406,3,2026,0.333,0,0.424,0.667,0.2,99.6
Jorge Mateo,622761,3,2023–2024,0.333,0,0.327,0.5,0.3,94.1
Nick Fortes,663743,7,2023–2026,0.429,1,0.319,0.4,0.308,84.6
Yandy Díaz,650490,19,2021–2026,0.211,0,0.29,0.188,0.152,85.2
Ryan Vilade,668723,3,2026,0.333,0,0.218,0.5,0.333,97.9
Chandler Simpson,802415,3,2026,0.667,0,0.077,0.0,0.0,91.8
Richie Palacios,680700,2,2026,0.5,0,0.03,0.0,0.0,75.2
Cedric Mullins,656775,4,2022–2024,0.0,0,0.028,0.0,0.167,86.8
Ben Williamson,810938,2,2026,0.0,0,0.016,0.0,0.333,70.2
Taylor Walls,670764,2,2023,0.0,0,0.0,,0.75,
