batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Spencer Steer,668715,7,2022–2025,0.286,2,0.501,0.6,0.062,99.3
Dane Myers,667472,4,2025,0.25,0,0.458,0.75,0.0,95.3
Ke'Bryan Hayes,663647,10,2021–2023,0.4,0,0.396,0.5,0.105,93.3
Tyler Stephenson,663886,10,2021–2025,0.3,1,0.377,0.556,0.286,97.0
Elly De La Cruz,682829,8,2024–2025,0.5,0,0.362,0.167,0.333,80.1
Nathaniel Lowe,663993,3,2021–2025,0.667,0,0.286,0.5,0.333,98.6
TJ Friedl,670770,5,2023–2025,0.4,0,0.189,0.5,0.0,89.1
JJ Bleday,668709,3,2023,0.0,0,0.185,0.5,0.333,88.8
Matt McLain,680574,6,2023–2025,0.167,0,0.129,0.2,0.125,82.5
Jose Trevino,624431,6,2018–2024,0.167,0,0.089,0.4,0.077,87.5
Rece Hinds,677956,3,2024,0.333,0,0.08,0.0,0.286,83.9
Will Benson,666181,2,2023,0.5,0,,0.5,0.0,93.4
