batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Roman Anthony,701350,4,2025,0.25,0,0.459,0.5,0.0,97.9
Mickey Gasper,681508,6,2024–2026,0.167,0,0.273,0.167,0.154,91.9
Ceddanne Rafaela,678882,12,2024–2026,0.25,0,0.256,0.444,0.077,86.9
Trevor Story,596115,12,2024–2025,0.25,0,0.2,0.5,0.286,91.3
Wilyer Abreu,677800,13,2024–2026,0.231,0,0.183,0.5,0.25,85.3
Jarren Duran,680776,19,2024–2026,0.211,0,0.181,0.267,0.233,86.1
Isiah Kiner-Falefa,643396,7,2022–2026,0.143,0,0.175,0.333,0.111,79.6
Adley Rutschman,668939,7,2022–2025,0.143,0,0.128,0.167,0.1,86.3
Caleb Durbin,702332,5,2026,0.2,0,0.11,0.2,0.222,80.2
Connor Wong,657136,7,2024–2026,0.0,0,0.046,0.0,0.417,79.1
