batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Munetaka Murakami,808959,2,2026,0.5,0,0.733,0.5,0.333,87.7
Sam Antonacci,803011,2,2026,0.0,0,0.309,0.0,0.111,94.3
Drew Romo,691011,2,2026,0.0,0,0.286,0.0,0.5,71.4
Chase Meidroth,805367,5,2025–2026,0.2,0,0.245,0.4,0.0,86.1
Jake Rogers,668670,4,2025–2026,0.0,0,0.218,0.667,0.333,96.5
Braden Montgomery,695731,2,2026,0.0,0,0.216,0.5,0.0,83.8
Luisangel Acuña,682668,2,2026,0.0,0,0.124,0.0,0.2,46.5
Miguel Vargas,678246,5,2025–2026,0.0,0,0.108,0.333,0.375,82.8
Andrew Benintendi,643217,4,2025–2026,0.0,0,0.031,0.0,0.4,87.9
Tristan Peters,671976,2,2026,0.0,0,0.008,0.0,0.25,87.4
