batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,1,2025,0.0,0,0.579,1.0,0.0,102.3
Garrett Mitchell,669003,1,2022,1.0,0,0.472,0.0,0.5,88.1
Sal Frelick,686217,4,2024–2025,0.25,1,0.367,0.25,0.0,79.6
Jake Bauers,641343,1,2025,0.0,0,0.365,0.0,0.25,93.3
Christian Yelich,592885,7,2018–2025,0.429,0,0.318,0.667,0.235,92.1
William Contreras,661388,7,2021–2025,0.143,0,0.25,0.8,0.214,97.2
Gary Sánchez,596142,3,2017–2022,0.0,0,0.084,1.0,0.667,96.5
Jackson Chourio,694192,3,2025,0.0,0,0.083,0.0,0.2,86.6
Andrew Vaughn,683734,4,2021–2022,0.0,0,0.082,0.0,0.4,76.4
Joey Ortiz,687401,2,2025,0.0,0,0.048,0.5,0.25,81.0
David Hamilton,666152,4,2024–2025,0.0,0,0.029,0.0,0.375,63.8
