batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Travis Bazzana,683953,2,2026,0.5,0,1.035,0.5,0.0,85.8
Jo Adell,666176,25,2020–2026,0.28,2,0.389,0.5,0.348,95.1
Angel Martínez,682657,6,2026,0.5,0,0.382,0.333,0.0,88.3
José Ramírez,608070,16,2019–2026,0.375,1,0.376,0.533,0.091,91.1
Austin Hedges,595978,8,2021–2026,0.0,0,0.355,0.25,0.0,85.7
Steven Kwan,680757,7,2022–2026,0.143,0,0.343,0.167,0.077,85.3
Brayan Rocchio,677587,4,2026,0.5,0,0.32,0.333,0.0,90.8
Nathaniel Lowe,663993,33,2021–2026,0.273,1,0.304,0.462,0.188,92.3
Angel Genao,694197,3,2026,0.0,0,0.195,0.667,0.25,94.3
Patrick Bailey,672275,2,2024,0.0,0,0.142,0.5,0.0,89.6
Chase DeLauter,800050,7,2026,0.143,0,0.126,0.2,0.1,81.4
David Fry,681807,6,2023–2026,0.0,0,0.117,0.333,0.375,78.4
