batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Travis Bazzana,683953,3,2026,0.333,0,0.546,0.333,0.0,85.6
Nathaniel Lowe,663993,10,2020–2025,0.3,0,0.421,0.333,0.083,85.1
David Fry,681807,9,2024–2026,0.444,1,0.394,0.5,0.071,90.4
Angel Martínez,682657,5,2025–2026,0.2,0,0.359,0.5,0.167,91.5
Chase DeLauter,800050,2,2026,0.0,0,0.337,0.5,0.0,88.2
Patrick Bailey,672275,7,2023–2024,0.429,0,0.319,0.2,0.4,84.1
Brayan Rocchio,677587,10,2024–2026,0.1,0,0.309,0.333,0.067,78.8
José Ramírez,608070,25,2015–2026,0.24,0,0.301,0.261,0.1,82.4
Jo Adell,666176,5,2022–2024,0.2,0,0.284,0.5,0.091,87.1
Austin Hedges,595978,9,2015–2019,0.0,0,0.272,0.333,0.286,84.8
Steven Kwan,680757,24,2023–2026,0.292,1,0.214,0.174,0.051,84.4
