batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elly De La Cruz,682829,2,2025,0.5,1,0.9,0.5,0.25,94.2
TJ Friedl,670770,2,2022–2025,0.5,0,0.568,1.0,0.0,100.0
Eugenio Suárez,553993,20,2017–2025,0.2,3,0.417,0.467,0.364,86.9
Ke'Bryan Hayes,663647,13,2022–2025,0.462,0,0.398,0.417,0.19,90.7
Will Benson,666181,2,2025,0.0,0,0.383,1.0,0.25,98.8
Nathaniel Lowe,663993,7,2023–2025,0.286,0,0.365,0.167,0.267,81.7
Spencer Steer,668715,4,2022–2025,0.25,1,0.3,0.333,0.2,86.3
Dane Myers,667472,3,2023,0.333,0,0.282,1.0,0.25,109.7
Tyler Stephenson,663886,4,2021–2025,0.25,1,0.143,0.333,0.5,94.3
Matt McLain,680574,2,2025,0.0,0,0.121,0.0,0.0,42.3
