batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Carlos Cortes,666126,3,2026,0.0,0,0.596,0.667,0.0,98.1
Max Muncy,691777,1,2026,1.0,0,0.579,1.0,0.5,111.4
Tyler Soderstrom,691016,7,2024–2026,0.286,0,0.392,0.625,0.091,96.0
Shea Langeliers,669127,11,2023–2026,0.364,0,0.378,0.8,0.345,99.0
Jeff McNeil,643446,5,2020–2026,0.4,0,0.331,0.4,0.0,85.2
Andy Ibáñez,628451,3,2021–2023,0.333,0,0.325,0.333,0.143,65.6
Lawrence Butler,671732,11,2023–2026,0.182,0,0.305,0.25,0.519,84.5
Jacob Wilson,805779,6,2024–2026,0.167,0,0.291,0.25,0.0,77.6
Zack Gelof,680869,5,2023–2024,0.2,0,0.27,0.333,0.647,93.4
Austin Wynns,642851,2,2025,0.5,0,0.186,0.0,0.5,93.4
Nick Kurtz,701762,4,2025–2026,0.0,0,0.142,,0.538,
Darell Hernaiz,687231,4,2024–2026,0.0,0,0.005,0.0,0.5,35.3
