batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elias Díaz,553869,2,2023,0.5,0,0.708,1.0,0.0,102.8
Alejandro Osuna,696030,2,2025,0.5,0,0.503,0.5,0.2,98.1
Brandon Nimmo,607043,7,2023–2025,0.571,1,0.41,0.6,0.333,95.5
Wyatt Langford,694671,1,2025,0.0,0,0.346,,0.333,
Cody Freeman,683227,2,2025,0.5,0,0.154,1.0,0.167,95.2
Josh Jung,673962,2,2025,0.0,0,0.026,1.0,0.167,97.3
Jake Burger,669394,2,2023,0.0,0,0.0,,0.333,
Ezequiel Duran,677649,1,2025,0.0,0,0.0,,0.5,
Joc Pederson,592626,2,2025,0.0,0,0.0,,1.0,
Jarred Kelenic,672284,2,2023,0.0,0,0.0,,0.5,
