batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Austin Hays,669720,1,2019,1.0,0,0.713,1.0,0.5,100.6
Freddy Fermin,666023,4,2025–2026,0.5,0,0.531,0.75,0.167,94.9
Sung-Mun Song,823550,4,2026,0.0,0,0.451,0.333,0.333,94.6
Jackson Merrill,701538,8,2023–2026,0.125,0,0.375,0.667,0.25,96.7
Luis Rengifo,650859,9,2019–2026,0.333,0,0.372,0.222,0.154,82.2
Jake Cronenworth,630105,21,2020–2025,0.238,1,0.363,0.278,0.093,84.2
Fernando Tatis Jr.,665487,34,2019–2026,0.235,1,0.358,0.423,0.22,89.1
Ty France,664034,9,2019–2026,0.222,1,0.341,0.5,0.3,92.0
Manny Machado,592518,42,2019–2026,0.286,2,0.316,0.471,0.188,90.9
Gavin Sheets,657757,10,2025–2026,0.1,0,0.288,0.444,0.231,94.5
Xander Bogaerts,593428,14,2023–2026,0.143,0,0.228,0.364,0.129,85.1
Luis Campusano,669134,3,2021–2023,0.333,0,,0.0,0.0,
