batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Urías,649966,2,2023,0.5,0,0.64,1.0,0.375,102.4
George Springer,543807,7,2023–2025,0.143,0,0.569,0.667,0.167,94.9
Jesús Sánchez,660821,2,2023,0.5,0,0.504,0.0,0.0,80.2
Vladimir Guerrero Jr.,665489,7,2021–2025,0.143,0,0.498,0.714,0.316,98.9
Davis Schneider,676914,1,2025,1.0,1,0.344,0.5,0.0,88.6
Ernie Clement,676391,5,2022–2025,0.2,0,0.321,0.667,0.636,89.5
Andrés Giménez,665926,7,2022–2025,0.0,0,0.26,0.375,0.389,85.3
Myles Straw,664702,6,2022–2023,0.167,0,0.207,0.2,0.133,86.2
Nathan Lukes,664770,3,2025,0.333,0,0.2,0.5,0.0,92.0
Alejandro Kirk,672386,2,2024,0.0,0,0.105,0.0,0.0,83.6
