batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sean Murphy,669221,1,2023,1.0,0,0.941,1.0,0.0,113.2
Drake Baldwin,686948,5,2025–2026,0.6,2,0.756,0.8,0.2,101.4
Ronald Acuña Jr.,660670,5,2023–2026,0.6,1,0.596,0.75,0.429,100.4
Lane Thomas,657041,7,2023,0.143,1,0.458,0.4,0.4,98.8
Dominic Smith,642086,6,2023–2026,0.333,0,0.316,0.286,0.154,84.5
Austin Riley,663586,5,2023–2026,0.4,0,0.313,0.8,0.231,97.8
Mike Yastrzemski,573262,2,2026,0.5,0,0.307,0.5,0.0,98.0
Ozzie Albies,645277,7,2023–2026,0.286,1,0.29,0.429,0.2,88.8
Michael Harris II,671739,6,2025–2026,0.333,0,0.238,0.333,0.238,83.7
Matt Olson,621566,8,2023–2026,0.375,0,0.229,0.2,0.25,87.4
Mauricio Dubón,643289,2,2026,0.0,0,0.008,0.0,0.2,74.8
