batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Shohei Ohtani,660271,8,2021–2023,0.375,2,0.634,0.5,0.32,98.8
Teoscar Hernández,606192,15,2016–2022,0.267,1,0.502,0.5,0.333,92.0
Kyle Tucker,663656,11,2021–2024,0.273,1,0.467,0.583,0.0,93.6
Max Muncy,571970,3,2018–2023,0.333,0,0.373,0.5,0.2,89.8
Miguel Rojas,500743,8,2018–2023,0.25,0,0.296,0.429,0.0,88.2
Alex Call,669743,6,2023–2026,0.333,0,0.262,0.333,0.0,87.2
Santiago Espinal,669289,14,2021–2026,0.286,0,0.232,0.167,0.212,87.6
Freddie Freeman,518692,7,2016–2023,0.286,0,0.086,0.25,0.348,88.4
Dalton Rushing,687221,1,2026,0.0,0,,1.0,0.0,100.5
Hyeseong Kim,808975,3,2026,0.333,0,,0.5,0.25,85.1
