batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Matt Chapman,656305,19,2018–2026,0.263,2,0.306,0.267,0.37,86.8
Luis Arraez,650333,10,2022–2026,0.4,0,0.274,0.2,0.143,83.8
Jung Hoo Lee,808982,3,2025–2026,0.0,0,0.265,0.0,0.4,74.8
Eric Haase,606992,5,2021–2023,0.0,0,0.26,0.25,0.0,85.0
Rafael Devers,646240,14,2018–2026,0.286,0,0.193,0.4,0.378,89.3
Harrison Bader,664056,3,2025,0.0,0,0.173,0.0,0.25,83.2
Heliot Ramos,671218,6,2025–2026,0.333,0,0.08,0.25,0.308,88.7
Willy Adames,642715,8,2021–2026,0.0,0,0.063,0.0,0.611,82.6
Casey Schmitt,669477,4,2025–2026,0.0,0,0.057,0.0,0.417,79.7
Drew Gilbert,687551,2,2026,0.0,0,0.0,0.0,0.5,77.4
Christian Koss,683766,1,2026,0.0,0,,0.0,0.0,81.1
