batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jahmai Jones,663330,3,2024–2025,0.333,1,0.591,0.667,0.0,92.3
Wenceel Pérez,672761,3,2025,0.333,0,0.437,0.75,0.182,98.3
Gleyber Torres,650402,21,2018–2025,0.286,3,0.369,0.368,0.3,89.6
Dillon Dingler,693307,5,2025,0.0,0,0.359,0.667,0.0,95.5
Javier Báez,595879,18,2016–2025,0.278,0,0.344,0.529,0.097,91.2
Matt Vierling,663837,8,2022–2024,0.125,0,0.331,0.4,0.1,88.8
Jake Rogers,668670,9,2023–2025,0.222,1,0.321,0.2,0.222,91.6
Riley Greene,682985,7,2023–2025,0.143,0,0.308,0.143,0.158,85.9
Spencer Torkelson,679529,18,2022–2025,0.278,0,0.295,0.562,0.133,93.2
Kerry Carpenter,681481,5,2025,0.2,0,0.251,0.0,0.091,75.0
Colt Keith,690993,5,2024,0.2,0,0.185,0.0,0.0,85.8
