batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Lockridge,663604,0,2025,,0,0.691,,,
Garrett Mitchell,669003,6,2024–2026,0.333,1,0.575,0.6,0.2,99.4
Luis Rengifo,650859,3,2025–2026,0.667,0,0.461,1.0,0.143,99.4
Jake Bauers,641343,6,2024–2026,0.167,1,0.457,0.333,0.211,88.0
William Contreras,661388,14,2023–2026,0.357,2,0.438,0.714,0.184,95.5
Blake Perkins,663368,3,2025–2026,0.333,0,0.406,0.5,0.1,94.4
Joey Ortiz,687401,5,2024–2025,0.4,0,0.371,0.167,0.0,84.0
Sal Frelick,686217,11,2023–2026,0.273,0,0.337,0.267,0.0,85.7
David Hamilton,666152,5,2024–2026,0.0,0,0.262,0.2,0.077,74.6
Brice Turang,668930,12,2023–2026,0.167,0,0.245,0.154,0.121,85.9
