batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Bauers,641343,2,2023,0.0,0,0.756,0.5,0.2,71.4
Andrew Vaughn,683734,7,2025,0.429,1,0.512,0.375,0.077,87.3
Brice Turang,668930,4,2025,0.25,0,0.498,0.25,0.071,77.6
Blake Perkins,663368,5,2025,0.2,0,0.468,0.75,0.143,97.7
Christian Yelich,592885,7,2016–2025,0.429,0,0.446,0.429,0.231,93.7
Jackson Chourio,694192,5,2025,0.6,0,0.381,0.8,0.0,97.1
William Contreras,661388,8,2025,0.375,0,0.336,0.5,0.333,92.6
David Hamilton,666152,2,2024,0.0,0,0.321,0.5,0.0,87.8
Sal Frelick,686217,9,2025,0.333,0,0.276,0.333,0.105,83.9
Joey Ortiz,687401,6,2025,0.167,0,0.164,0.5,0.0,90.0
