batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Teoscar Hernández,606192,10,2019–2025,0.4,1,0.567,0.667,0.207,97.4
Miguel Rojas,500743,15,2016–2025,0.267,1,0.417,0.444,0.0,88.1
Kyle Tucker,663656,11,2020–2025,0.364,2,0.409,0.429,0.345,89.9
Mookie Betts,605141,8,2020–2025,0.375,1,0.398,0.286,0.15,85.9
Andy Pages,681624,5,2024–2025,0.4,0,0.371,0.5,0.143,93.4
Freddie Freeman,518692,17,2016–2025,0.176,0,0.341,0.588,0.213,94.4
Santiago Espinal,669289,7,2022–2026,0.286,0,0.336,0.125,0.167,80.1
Shohei Ohtani,660271,17,2018–2025,0.118,0,0.322,0.5,0.429,96.9
Alex Call,669743,5,2022–2025,0.0,0,0.281,0.667,0.417,92.1
Will Smith,669257,14,2019–2025,0.071,0,0.272,0.375,0.31,88.4
Max Muncy,571970,4,2018–2020,0.25,0,0.237,0.333,0.429,92.0
Dalton Rushing,687221,3,2025–2026,0.0,0,0.0,0.0,0.4,55.4
