batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Matos,682641,2,2023,0.5,0,0.528,1.0,0.0,101.4
Gary Sánchez,596142,9,2021–2025,0.111,1,0.287,0.667,0.435,93.4
Blake Perkins,663368,3,2024,0.333,0,0.251,0.5,0.25,59.0
Sal Frelick,686217,4,2024–2025,0.0,0,0.189,0.333,0.333,70.1
William Contreras,661388,3,2025,0.333,0,0.145,0.333,0.143,83.5
Luis Rengifo,650859,4,2025,0.25,0,0.12,0.667,0.333,90.6
Garrett Mitchell,669003,3,2025,0.0,0,0.101,0.0,0.25,69.9
Brice Turang,668930,5,2024–2025,0.4,0,0.059,0.5,0.143,93.6
Joey Ortiz,687401,6,2024–2025,0.0,0,0.018,0.0,0.545,67.2
David Hamilton,666152,1,2024,1.0,0,,0.0,0.2,70.2
