batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Seiya Suzuki,673548,10,2025–2026,0.3,1,0.41,0.429,0.231,92.9
Matt Shaw,807713,4,2025,0.25,0,0.342,0.0,0.167,74.8
Nico Hoerner,663538,8,2025–2026,0.375,0,0.339,0.571,0.056,84.7
Miguel Amaya,665804,2,2026,0.0,0,0.296,0.0,0.0,83.2
Michael Busch,683737,10,2025–2026,0.3,0,0.26,0.5,0.364,94.5
Dansby Swanson,621020,7,2025–2026,0.143,0,0.242,0.25,0.429,85.2
Carson Kelly,608348,7,2025,0.143,0,0.203,0.4,0.0,85.4
Pete Crow-Armstrong,691718,9,2025–2026,0.0,0,0.144,1.0,0.52,100.2
Ian Happ,664023,10,2025–2026,0.1,0,0.042,0.0,0.407,79.0
Michael Conforto,624424,3,2025,0.0,0,0.024,0.0,0.6,51.7
Alex Bregman,608324,3,2026,0.0,0,0.011,0.0,0.286,88.4
