batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jorge Mateo,622761,2,2023,0.5,0,0.57,0.5,0.0,97.1
Austin Riley,663586,8,2022–2024,0.25,0,0.487,0.5,0.29,88.9
Mauricio Dubón,643289,3,2024,0.667,0,0.479,0.333,0.0,94.4
Ozzie Albies,645277,15,2018–2025,0.4,2,0.453,0.529,0.186,88.4
Ronald Acuña Jr.,660670,15,2018–2024,0.2,1,0.383,0.333,0.152,90.2
Michael Harris II,671739,12,2022–2025,0.167,0,0.324,0.643,0.174,91.6
Jonah Heim,641680,4,2021–2025,0.25,0,0.297,0.4,0.143,93.2
Matt Olson,621566,18,2019–2025,0.111,0,0.29,0.529,0.313,91.8
Kyle Farmer,571657,10,2017–2025,0.1,0,0.273,0.143,0.263,79.2
Eli White,642201,5,2021–2025,0.0,0,0.202,0.333,0.182,86.1
Dominic Smith,642086,3,2017,0.0,0,0.026,0.0,0.6,82.9
Mike Yastrzemski,573262,1,2021,0.0,0,0.0,,0.5,
