batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nick Castellanos,592206,6,2020–2025,0.667,0,0.566,1.0,0.25,102.1
Ramón Laureano,657656,6,2019–2021,0.333,0,0.471,0.6,0.333,93.5
Miguel Andujar,609280,7,2018–2025,0.143,0,0.432,0.143,0.286,90.4
Ty France,664034,6,2021–2025,0.167,0,0.408,0.6,0.176,88.9
Jackson Merrill,701538,5,2025,0.4,0,0.397,0.333,0.0,83.1
Xander Bogaerts,593428,16,2015–2025,0.312,1,0.341,0.533,0.105,94.4
Manny Machado,592518,10,2017–2025,0.5,0,0.34,0.533,0.167,97.9
Freddy Fermin,666023,7,2023–2025,0.286,0,0.336,0.5,0.238,88.8
Fernando Tatis Jr.,665487,5,2025,0.0,0,0.239,0.286,0.286,92.9
Gavin Sheets,657757,2,2025,0.0,0,0.032,0.0,0.0,76.8
Jake Cronenworth,630105,5,2025,0.0,0,0.031,0.0,0.143,79.8
