batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ezequiel Duran,677649,2,2025,1.0,0,0.608,0.0,0.0,90.4
Joc Pederson,592626,1,2018,0.0,0,0.553,1.0,0.0,101.4
Sam Haggerty,664059,7,2022–2025,0.286,1,0.437,0.2,0.308,80.0
Josh Jung,673962,2,2025,0.5,0,0.392,1.0,0.0,97.2
Kyle Higashioka,543309,5,2023–2024,0.2,1,0.317,0.4,0.0,81.8
Brandon Nimmo,607043,17,2017–2025,0.059,0,0.311,0.5,0.324,87.2
Andrew McCutchen,457705,21,2018–2025,0.238,0,0.261,0.214,0.273,84.0
Corey Seager,608369,18,2019–2025,0.167,1,0.201,0.429,0.419,86.0
Danny Jansen,643376,7,2020–2025,0.0,0,0.185,0.0,0.188,76.4
Jake Burger,669394,7,2024,0.0,0,0.176,0.0,0.562,78.6
Josh Smith,669701,3,2025,0.333,0,0.128,0.5,0.4,95.2
