batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kerry Carpenter,681481,1,2025,1.0,1,1.454,1.0,0.0,104.6
Jahmai Jones,663330,3,2024–2026,0.333,0,0.67,0.667,0.167,96.6
Spencer Torkelson,679529,4,2025,0.75,1,0.639,0.25,0.125,90.8
Jake Rogers,668670,2,2025–2026,0.5,0,0.318,0.0,0.5,84.5
Dillon Dingler,693307,3,2025–2026,0.0,0,0.307,1.0,0.5,101.4
Colt Keith,690993,1,2025,0.0,0,0.233,0.0,0.0,45.8
Zach McKinstry,656716,3,2025,0.667,0,0.232,0.333,0.0,78.4
James Outman,681546,3,2025–2026,0.0,0,0.099,0.0,0.333,64.6
Riley Greene,682985,5,2025–2026,0.2,0,0.061,0.0,0.222,84.8
Kevin McGonigle,805808,1,2026,0.0,0,0.012,1.0,0.0,98.5
Trei Cruz,669360,0,2024,,0,,,0.25,
