batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Andrew Benintendi,643217,9,2023–2026,0.222,1,0.36,0.6,0.227,93.5
Derek Hill,656537,1,2023,0.0,0,0.348,,0.333,
Randal Grichuk,545341,5,2023,0.2,0,0.258,0.5,0.5,88.1
Colson Montgomery,695657,5,2025–2026,0.0,0,0.097,0.0,0.214,82.4
Edgar Quero,700337,2,2025,0.0,0,0.0,,0.333,
Tristan Peters,671976,3,2025–2026,0.0,0,0.0,0.0,0.417,51.7
Chase Meidroth,805367,3,2026,0.333,0,,1.0,0.4,100.4
Luisangel Acuña,682668,2,2026,0.0,0,,0.5,0.0,96.6
Miguel Vargas,678246,2,2026,0.0,0,,0.0,0.0,80.0
Munetaka Murakami,808959,2,2026,0.0,0,,0.5,0.333,100.7
