batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sean Murphy,669221,4,2024–2025,0.25,0,0.571,1.0,0.364,107.1
Austin Riley,663586,3,2025,0.333,0,0.491,1.0,0.333,103.7
Ha-Seong Kim,673490,5,2024–2025,0.4,1,0.434,0.8,0.0,94.2
Michael Harris II,671739,3,2024–2025,0.333,0,0.377,0.0,0.1,71.5
Matt Olson,621566,3,2024–2025,0.0,0,0.34,0.5,0.4,92.4
Mike Yastrzemski,573262,6,2024–2025,0.167,0,0.322,0.667,0.286,91.7
Lane Thomas,657041,2,2025,0.0,0,0.234,0.0,0.25,85.6
Dominic Smith,642086,4,2025,0.25,0,0.198,0.333,0.4,88.4
Ozzie Albies,645277,2,2025,0.0,0,0.073,0.0,0.667,93.1
Brewer Hicklen,676551,0,2025,,0,,,0.0,
