batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Andrew Vaughn,683734,5,2024–2026,0.2,1,0.814,0.75,0.143,99.6
Jackson Chourio,694192,3,2025,0.333,1,0.634,1.0,0.0,104.3
Jake Bauers,641343,3,2025,0.333,0,0.456,0.333,0.0,96.6
Sal Frelick,686217,8,2023–2026,0.125,0,0.322,0.286,0.133,83.7
Luis Rengifo,650859,2,2025,0.5,0,0.183,0.5,0.333,90.6
William Contreras,661388,9,2022–2025,0.222,0,0.156,0.5,0.2,87.2
Brice Turang,668930,7,2023–2025,0.143,0,0.146,0.333,0.231,85.8
Christian Yelich,592885,7,2022–2026,0.143,0,0.113,0.2,0.286,80.2
David Hamilton,666152,3,2025–2026,0.667,0,,0.0,0.167,26.3
Gary Sánchez,596142,1,2026,1.0,0,,1.0,0.0,103.5
