batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ben Rice,700250,1,2026,1.0,0,0.512,1.0,0.2,97.5
Amed Rosario,642708,14,2021–2023,0.5,0,0.453,0.615,0.167,95.2
Jazz Chisholm Jr.,665862,9,2024–2026,0.222,1,0.433,0.6,0.375,100.6
Austin Wells,669224,1,2025,0.0,0,0.377,0.0,0.0,70.2
Paul Goldschmidt,502671,6,2024–2025,0.333,0,0.362,0.6,0.222,96.1
Luis García Jr.,671277,5,2023–2024,0.4,0,0.261,0.4,0.154,86.4
Trent Grisham,663757,10,2022–2026,0.3,1,0.239,0.571,0.2,96.7
Heliot Ramos,671218,5,2025–2026,0.6,1,0.17,0.25,0.286,84.6
José Caballero,676609,4,2024–2026,0.0,0,0.02,0.5,0.154,92.1
Ryan McMahon,641857,3,2025–2026,0.0,0,0.0,,0.6,
