batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Eduardo Valencia,680664,3,2026,0.667,1,0.983,0.667,0.0,98.5
Kevin McGonigle,805808,2,2026,1.0,0,0.772,0.0,0.0,76.6
Javier Báez,595879,9,2023–2026,0.556,0,0.461,0.429,0.333,91.2
Zach McKinstry,656716,14,2023–2026,0.429,0,0.448,0.5,0.2,89.7
Riley Greene,682985,14,2023–2026,0.286,0,0.399,0.545,0.286,96.1
Gleyber Torres,650402,34,2020–2026,0.324,2,0.344,0.357,0.212,89.2
Colt Keith,690993,10,2025–2026,0.2,0,0.31,0.333,0.118,88.2
Dillon Dingler,693307,9,2025–2026,0.111,1,0.294,0.333,0.235,88.3
Spencer Torkelson,679529,13,2023–2026,0.154,2,0.222,0.273,0.115,83.0
Ben Malgeri,701162,1,2025,1.0,1,,0.0,0.0,
Hao-Yu Lee,701678,2,2026,0.5,0,,0.5,0.0,105.8
John Peck,807726,1,2026,0.0,0,,,0.0,
