batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
JJ Bleday,668709,9,2023–2025,0.556,1,0.464,0.833,0.294,100.0
Jose Trevino,624431,2,2023,0.5,0,0.289,0.333,0.0,84.9
Elly De La Cruz,682829,7,2024–2026,0.143,0,0.233,0.429,0.111,95.4
Nathaniel Lowe,663993,21,2022–2025,0.286,0,0.217,0.286,0.268,85.5
Spencer Steer,668715,6,2024–2026,0.167,0,0.186,0.6,0.1,92.8
Ke'Bryan Hayes,663647,5,2023–2026,0.4,1,0.151,0.5,0.375,95.6
Tyler Stephenson,663886,7,2023–2026,0.143,0,0.061,0.0,0.286,91.5
Eugenio Suárez,553993,3,2024,0.0,0,0.025,0.0,0.375,89.2
Noelvi Marte,682622,3,2023–2026,0.333,0,,0.5,0.167,102.6
Sal Stewart,701398,1,2026,1.0,0,,1.0,0.0,109.6
TJ Friedl,670770,1,2024,0.0,0,,0.0,0.0,
