batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sean Murphy,669221,1,2023,0.0,0,0.474,,0.286,
Dominic Smith,642086,6,2022–2024,0.333,0,0.45,0.4,0.273,89.8
Austin Riley,663586,6,2023–2024,0.5,0,0.439,0.333,0.0,96.0
Ozzie Albies,645277,4,2023–2025,0.25,0,0.427,0.25,0.167,91.4
Matt Olson,621566,7,2023–2025,0.286,1,0.425,0.2,0.4,85.5
Ronald Acuña Jr.,660670,9,2023–2025,0.444,0,0.364,0.222,0.133,82.8
Kyle Farmer,571657,5,2023,0.2,0,0.304,0.25,0.083,84.0
Ha-Seong Kim,673490,4,2023–2025,0.25,0,0.295,0.0,0.0,79.4
Michael Harris II,671739,5,2024–2025,0.2,0,0.128,0.333,0.5,83.4
Drake Baldwin,686948,3,2025,0.0,0,0.046,0.0,0.25,85.8
