batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
David Hamilton,666152,10,2024–2026,0.4,0,0.426,0.333,0.133,94.4
Brice Turang,668930,13,2024–2026,0.385,1,0.405,0.5,0.28,92.7
Joey Ortiz,687401,4,2025–2026,0.25,0,0.399,0.25,0.0,87.5
Bo Naylor,666310,14,2023–2025,0.357,1,0.353,0.455,0.192,90.8
Christian Yelich,592885,14,2024–2026,0.214,1,0.345,0.5,0.4,93.8
Sal Frelick,686217,14,2024–2026,0.357,0,0.316,0.357,0.04,83.5
Jake Bauers,641343,12,2021–2026,0.0,0,0.306,0.0,0.273,91.9
Andrew Vaughn,683734,35,2021–2024,0.257,1,0.293,0.538,0.315,91.9
William Contreras,661388,13,2024–2026,0.154,0,0.291,0.4,0.192,90.4
Garrett Mitchell,669003,7,2025–2026,0.286,0,0.259,0.0,0.2,84.2
Jackson Chourio,694192,14,2025–2026,0.214,0,0.199,0.333,0.375,88.2
Gary Sánchez,596142,7,2022–2024,0.143,0,0.1,0.167,0.231,86.8
