batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Miguel Amaya,665804,5,2024,0.2,0,0.596,0.6,0.222,100.1
Michael Busch,683737,5,2024–2025,0.2,1,0.564,0.6,0.222,100.7
Seiya Suzuki,673548,15,2022–2025,0.467,2,0.48,0.6,0.161,96.3
Michael Conforto,624424,3,2024–2025,0.667,0,0.423,1.0,0.333,100.6
Pete Crow-Armstrong,691718,10,2024–2025,0.0,0,0.4,0.636,0.154,92.7
Ian Happ,664023,18,2022–2025,0.111,1,0.288,0.5,0.327,90.0
Nico Hoerner,663538,20,2022–2025,0.2,1,0.269,0.15,0.107,81.3
Alex Bregman,608324,2,2023,0.0,0,0.254,0.0,0.0,85.5
Kevin Alcántara,682634,1,2024,0.0,0,0.194,0.0,0.0,92.9
Carson Kelly,608348,6,2024–2025,0.0,0,0.17,0.333,0.143,85.7
Dansby Swanson,621020,14,2022–2025,0.0,0,0.16,0.333,0.371,87.9
