batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Zach Neto,687263,3,2025,0.667,0,1.0,0.333,0.143,87.0
Nolan Schanuel,694384,0,2025,,0,0.722,,0.0,
Donovan Walton,622268,1,2022,0.0,0,0.476,0.0,0.0,69.2
Jorge Soler,624585,12,2022–2025,0.333,2,0.457,0.615,0.171,98.0
Vaughn Grissom,687093,2,2022,0.0,0,0.399,1.0,0.5,104.1
Logan O'Hoppe,681351,3,2025,0.333,0,0.305,0.0,0.0,88.4
Jo Adell,666176,3,2025,0.0,0,0.184,1.0,0.167,95.0
Tyler Heineman,623168,3,2019–2026,0.0,0,0.113,0.0,0.167,78.1
Josh Lowe,666139,5,2022–2024,0.2,0,0.105,0.25,0.1,90.0
Jose Siri,642350,2,2025,0.0,0,0.0,,0.5,
