batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,10,2022–2025,0.3,2,0.467,0.5,0.194,95.2
Jake Meyers,676694,6,2023–2025,0.0,0,0.392,0.333,0.176,88.4
Christian Walker,572233,7,2024–2025,0.286,1,0.354,0.667,0.35,93.6
Jeremy Peña,665161,15,2022–2025,0.067,0,0.277,0.333,0.257,82.0
Isaac Paredes,670623,9,2021–2025,0.222,1,0.234,0.143,0.222,81.3
Cam Smith,701358,4,2025,0.0,0,0.211,0.667,0.429,98.2
Braden Shewmake,669699,2,2024,0.5,0,0.115,0.0,0.667,31.7
Christian Vázquez,543877,3,2022,0.0,0,0.004,0.0,0.143,83.1
Nick Allen,669397,4,2023–2025,0.0,0,0.003,0.0,0.5,86.2
César Salazar,663967,2,2023,0.0,0,0.0,,0.231,
