batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jac Caglianone,695506,3,2026,0.333,0,0.688,1.0,0.2,108.2
Bobby Witt Jr.,677951,2,2025–2026,0.0,0,0.617,1.0,0.6,102.8
Vinnie Pasquantino,686469,2,2025–2026,0.5,0,0.468,1.0,0.0,107.1
Isaac Collins,686555,4,2026,0.25,0,0.3,0.667,0.2,94.2
Kameron Misner,670224,4,2025,0.25,0,0.265,0.0,0.375,76.7
Maikel Garcia,672580,4,2025–2026,0.0,0,0.174,0.0,0.333,81.1
Salvador Perez,521692,3,2026,0.0,0,0.153,0.0,0.286,80.1
Carter Jensen,695600,5,2026,0.0,0,0.13,0.6,0.143,90.4
Michael Massey,686681,3,2025–2026,0.333,0,0.067,0.0,0.25,84.5
Tyler Tolbert,686475,4,2025–2026,0.0,0,,0.5,0.5,92.2
