batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Hunter Goodman,696100,3,2024–2026,0.333,1,0.565,1.0,0.222,102.0
Ezequiel Tovar,678662,10,2023–2026,0.4,1,0.444,0.4,0.467,91.0
Jordan Beck,687597,1,2024,0.0,0,0.377,0.0,0.333,75.3
Jake McCarthy,664983,6,2024–2026,0.333,0,0.375,0.0,0.263,71.0
TJ Rumfield,681198,2,2026,0.5,0,0.337,0.0,0.125,58.4
Edouard Julien,666397,2,2024,0.5,0,0.327,0.5,0.0,83.6
Tyler Freeman,671289,5,2024–2026,0.4,0,0.292,0.667,0.4,95.5
Kyle Karros,691720,2,2026,0.0,0,0.274,0.0,0.0,86.4
Brenton Doyle,686668,9,2023–2026,0.222,1,0.255,0.75,0.55,100.4
Willi Castro,650489,6,2021–2025,0.0,0,0.176,0.25,0.176,82.9
Mickey Moniak,666160,7,2024–2026,0.143,0,0.16,0.2,0.278,86.1
Troy Johnston,687859,3,2026,0.0,0,0.062,0.0,0.143,82.6
