batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,11,2023–2025,0.455,0,0.452,0.4,0.105,89.6
Jake Bauers,641343,9,2021–2025,0.222,0,0.413,0.0,0.455,92.7
Joey Ortiz,687401,6,2024–2025,0.0,0,0.396,0.5,0.308,92.5
Christian Yelich,592885,14,2021–2025,0.214,0,0.395,0.727,0.333,106.3
Blake Perkins,663368,4,2023–2025,0.25,0,0.386,0.333,0.455,85.8
William Contreras,661388,9,2023–2025,0.222,0,0.381,0.25,0.148,89.5
Jackson Chourio,694192,7,2024–2025,0.429,1,0.376,0.4,0.385,95.8
Garrett Mitchell,669003,3,2025,0.333,0,0.304,0.5,0.125,101.7
Luis Rengifo,650859,7,2023–2025,0.286,1,0.22,0.286,0.125,76.6
Andrew Vaughn,683734,7,2022–2024,0.143,0,0.172,0.333,0.308,85.3
Sal Frelick,686217,9,2024–2025,0.222,0,0.119,0.125,0.231,84.6
