batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Andrew McCutchen,457705,6,2023–2025,0.5,1,0.51,1.0,0.286,103.1
Ezequiel Duran,677649,13,2022–2026,0.385,0,0.322,0.462,0.194,82.8
Evan Carter,694497,7,2023–2026,0.286,0,0.316,0.6,0.125,96.4
Kyle Higashioka,543309,9,2023–2026,0.333,1,0.293,0.667,0.286,92.0
Jake Burger,669394,5,2024–2026,0.0,0,0.276,0.6,0.143,93.6
Brandon Nimmo,607043,10,2022–2026,0.1,0,0.261,0.3,0.105,90.9
Josh Smith,669701,16,2022–2026,0.125,0,0.25,0.333,0.102,89.3
Corey Seager,608369,11,2022–2026,0.091,0,0.178,0.462,0.233,92.0
Josh Jung,673962,8,2022–2023,0.125,0,0.173,0.6,0.267,94.8
Wyatt Langford,694671,12,2024–2026,0.167,0,0.151,0.5,0.231,88.7
Joc Pederson,592626,7,2024–2026,0.143,0,0.142,0.333,0.353,86.1
Danny Jansen,643376,4,2022–2024,0.5,0,0.125,0.5,0.222,83.9
