batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Christian Yelich,592885,10,2022–2025,0.5,0,0.483,0.714,0.24,98.2
Sal Frelick,686217,4,2024–2025,0.75,0,0.476,0.75,0.111,89.5
Blake Perkins,663368,1,2024,0.0,0,0.369,0.0,0.0,85.8
Brice Turang,668930,11,2023–2025,0.182,0,0.368,0.308,0.042,87.5
Garrett Mitchell,669003,12,2022–2025,0.167,0,0.326,0.714,0.389,94.6
Jackson Chourio,694192,10,2023–2025,0.2,0,0.289,0.25,0.3,86.5
Jake Bauers,641343,5,2024–2025,0.0,0,0.259,0.0,0.333,78.9
Joey Ortiz,687401,4,2024–2025,0.25,0,0.235,0.25,0.143,87.4
William Contreras,661388,13,2022–2025,0.154,0,0.151,0.333,0.25,87.6
Andrew Vaughn,683734,1,2022,1.0,0,,1.0,0.0,102.1
Gary Sánchez,596142,1,2024,0.0,0,,,0.5,
Luis Rengifo,650859,2,2026,0.0,0,,0.0,0.5,81.4
