batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
James Wood,695578,8,2025–2026,0.25,1,0.703,0.857,0.25,105.3
Daylen Lile,695734,5,2025–2026,0.6,1,0.503,0.25,0.333,82.0
CJ Abrams,682928,14,2022–2026,0.286,0,0.385,0.316,0.111,87.3
Jacob Young,696285,3,2025–2026,0.333,0,0.364,0.0,0.0,86.7
Luis García Jr.,671277,14,2022–2026,0.214,0,0.286,0.308,0.156,89.9
Dylan Crews,686611,5,2025,0.4,0,0.259,0.4,0.143,88.0
José Tena,677588,5,2025–2026,0.0,0,0.241,0.75,0.3,96.9
Keibert Ruiz,660688,5,2022–2023,0.4,0,0.235,0.4,0.143,91.8
Nasim Nuñez,683083,3,2026,0.0,0,0.195,0.333,0.0,91.6
Drew Millas,686452,3,2026,0.0,0,0.017,0.0,0.25,85.8
