batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Logan O'Hoppe,681351,11,2023–2026,0.364,2,0.531,0.5,0.278,91.5
Nolan Schanuel,694384,6,2023–2026,0.167,0,0.48,0.667,0.167,94.4
Mike Trout,545361,7,2023–2024,0.286,1,0.403,0.167,0.1,84.8
Jorge Soler,624585,5,2021–2023,0.4,0,0.384,0.8,0.182,95.1
Yoán Moncada,660162,11,2019–2025,0.455,0,0.346,0.263,0.268,82.1
Zach Neto,687263,7,2023–2025,0.429,0,0.271,0.2,0.188,80.1
Adam Frazier,624428,19,2020–2025,0.263,0,0.248,0.053,0.125,85.2
Jo Adell,666176,8,2023–2026,0.125,0,0.155,0.75,0.353,93.1
Vaughn Grissom,687093,2,2024,0.0,0,0.055,0.0,0.0,93.7
Sebastián Rivero,665861,2,2022,0.0,0,0.026,0.0,0.667,81.4
Oswald Peraza,672724,2,2026,1.0,0,,0.0,0.143,93.4
