batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Carson Kelly,608348,7,2020–2025,0.286,1,0.533,0.429,0.077,95.0
Alex Bregman,608324,17,2019–2026,0.353,1,0.48,0.471,0.2,90.2
Dansby Swanson,621020,13,2021–2026,0.154,0,0.419,0.467,0.214,84.4
Matt Shaw,807713,4,2025–2026,0.75,0,0.347,0.75,0.111,94.5
Nico Hoerner,663538,14,2022–2026,0.357,1,0.281,0.286,0.156,84.7
Ian Happ,664023,13,2021–2026,0.154,0,0.273,0.444,0.381,95.3
Michael Conforto,624424,4,2021–2025,0.0,0,0.248,0.5,0.364,93.8
Seiya Suzuki,673548,13,2022–2026,0.231,0,0.23,0.5,0.167,92.1
Pete Crow-Armstrong,691718,6,2025–2026,0.333,0,0.174,0.25,0.467,87.9
Miguel Amaya,665804,6,2024–2026,0.167,0,0.171,0.0,0.545,73.4
Michael Busch,683737,3,2026,0.0,0,0.128,0.0,0.0,66.8
