batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Masataka Yoshida,807799,8,2023–2024,0.625,0,0.597,0.625,0.083,91.7
Anthony Seigler,678011,2,2025,0.0,0,0.547,1.0,0.0,100.2
Willson Contreras,575929,16,2017–2026,0.438,1,0.465,0.444,0.396,89.4
Caleb Durbin,702332,2,2026,1.0,0,0.382,0.5,0.0,88.8
Wilyer Abreu,677800,4,2024–2026,0.25,0,0.372,0.5,0.0,95.8
Jarren Duran,680776,12,2023–2026,0.167,1,0.348,0.5,0.25,95.2
Andruw Monasterio,655316,4,2024–2026,0.25,0,0.31,0.0,0.571,80.7
Jake Rogers,668670,5,2023–2025,0.2,0,0.226,0.25,0.143,78.3
Ceddanne Rafaela,678882,5,2024–2026,0.2,0,0.216,0.333,0.083,93.3
Connor Wong,657136,6,2024–2025,0.167,0,0.155,0.2,0.167,76.7
