batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jackson Chourio,694192,9,2024–2026,0.444,1,0.493,0.667,0.158,94.0
Andrew Vaughn,683734,9,2022–2026,0.444,0,0.419,0.6,0.0,96.1
Brice Turang,668930,9,2023–2026,0.333,1,0.404,0.4,0.15,91.8
William Contreras,661388,13,2022–2026,0.308,1,0.367,0.5,0.185,89.0
Blake Perkins,663368,4,2023–2026,0.0,0,0.308,0.5,0.0,90.6
Gary Sánchez,596142,8,2019–2026,0.25,1,0.264,0.429,0.276,95.7
Christian Yelich,592885,14,2018–2025,0.071,0,0.186,0.455,0.422,87.5
Jake Bauers,641343,6,2020–2025,0.5,0,0.172,0.25,0.6,86.3
Joey Ortiz,687401,8,2024–2026,0.125,0,0.159,0.333,0.0,80.7
Garrett Mitchell,669003,2,2026,0.0,0,0.033,0.0,0.75,72.4
Luis Lara,800325,1,2025,0.0,0,,1.0,0.0,96.6
